"gene","logFC","logCPM","PValue","FDR"
"AGER|177",-0.35258581485143,2.55440274378979,0.0262694890748756,0.0643941200674959
"AGK|55750",-0.159413953287974,5.28788379714518,0.0262777246345584,0.0644040556497795
"GPR27|2850",-0.399614567683163,3.75045893453474,0.0262904632938266,0.0644250229569757
"MTMR12|54545",-0.205874468325923,6.20147003551436,0.0263220575328564,0.0644921820124831
"RBM10|8241",-0.154888949724077,6.6853511936731,0.0263319015110423,0.0645060374432932
"C11orf45|219833",-0.304459896955235,2.55198640995901,0.0263470206260794,0.064532809069667
"CCT7|10574",-0.156404410203745,8.1289056679427,0.0263525036728438,0.0645359739278184
"LYRM5|144363",0.392337794179169,5.22502281121747,0.0263621480184407,0.0645493269734406
"CYC1|1537",-0.311362689108087,8.42382729675019,0.0263786148156576,0.0645711866357728
"ZNF483|158399",0.378307891696625,-0.28244019776518,0.0263794619862099,0.0645711866357728
"TSG101|7251",-0.21081051147659,6.25188449011458,0.0263928517670156,0.064593694272135
"C17orf61|254863",-0.348357598385924,4.84409676968997,0.026402546142681,0.0646071520818601
"DTD1|92675",-0.224069090666932,4.98380436314472,0.0264201436437967,0.0646399415269821
"UNK|85451",-0.193232228065,5.80832113668608,0.0264530331200476,0.0647093606156786
"MYO15B|80022",0.429195239704246,5.31883149267981,0.0264569215167422,0.0647093606156786
"SNCB|6620",0.837463543269874,-0.137646237782291,0.026474607634471,0.0647423349155502
"BMPR1A|657",0.202983233603656,5.20604005396189,0.0264811721114807,0.0647481056438063
"AKR1B10|57016",0.880338550271742,-0.126372726525514,0.0265142002902018,0.0648185696569007
"TMEM11|8834",-0.174052924835575,4.82539553975983,0.0265405371925059,0.0648726559091109
"FARS2|10667",-0.202440354419994,4.0724327653998,0.0266022326870157,0.0650131377792978
"LOC554202|554202",0.678332115819804,1.33050663875894,0.0266125345578403,0.0650215908146356
"C14orf126|112487",-0.241562755077966,4.21123505660356,0.0266141364312389,0.0650215908146356
"RAB7A|7879",-0.147209814696139,8.70726491946926,0.0266424968550346,0.0650727400890301
"FHIT|2272",-0.312303775119727,2.75207442016609,0.0266435240120355,0.0650727400890301
"ZDHHC17|23390",0.191388244977442,4.243367553371,0.0267801507284091,0.0653960578919713
"DGAT1|8694",0.268680270819071,6.52056612832227,0.0268004907586709,0.0654353507519856
"PUSL1|126789",-0.263571332950368,4.1711419340933,0.0268094449083978,0.0654468361040611
"CCDC112|153733",-0.211906506876784,3.20198216469181,0.0268163640974444,0.0654533508854883
"MGC2752|65996",0.196453319997008,5.0995320210974,0.026821458978184,0.0654554115380437
"NUDT16|131870",-0.174704837360741,5.00388086172974,0.0268846804833316,0.0655993019747779
"PLEKHO1|51177",-0.219628677698644,5.64020981130631,0.026895514319541,0.0656153398299449
"TNFRSF11B|4982",0.565153994378453,4.21850227105097,0.0269642480731797,0.0657726051130831
"BCORL1|63035",0.248269691996067,5.25014877733901,0.0269735776578105,0.0657835490475958
"DOCK5|80005",0.413022345872938,3.63536783170879,0.0269792660505613,0.0657835490475958
"TSKU|25987",0.375398215776024,6.32355007573137,0.0269815504763046,0.0657835490475958
"PHF7|51533",-0.310603635240539,1.39178019098951,0.026996029247233,0.065808430327393
"GNL2|29889",-0.245302832037672,6.36776145522641,0.0270103713103549,0.065832970529939
"LINGO4|339398",-0.558641006681444,-0.432836217135382,0.0270207385685638,0.0658478166192933
"RFNG|5986",-0.194550080477896,6.02749500649642,0.0270750652384933,0.0659697673429682
"C1orf96|126731",-0.20221074671836,4.24743162763379,0.0270850142544596,0.0659835681861135
"TRAPPC5|126003",-0.273645861994418,6.23324480086918,0.0271486683516662,0.0661281784162145
"LOC595101|595101",-0.342701025748835,2.80324526680975,0.0271633086001613,0.0661533748432522
"EXOC1|55763",-0.185072064390145,5.34010136665136,0.0271688173062188,0.0661563279093079
"PATL1|219988",-0.172703546422518,6.60016041586267,0.027181137909576,0.0661758644536856
"SLC25A22|79751",-0.234505084628786,5.62620781617087,0.0272209352646546,0.0662622798198572
"SEMA3B|7869",0.34848038866126,6.50589216452435,0.0272457117782423,0.0663121093208714
"MDH1B|130752",-0.372549785471744,2.34392865391316,0.0273292508516716,0.0665010337454018
"C8orf77|286103",-0.419577970242017,1.6329073444764,0.0273321490305428,0.0665010337454018
"MRPL44|65080",-0.162060648781746,5.31288715536806,0.0273414449945153,0.0665010337454018
"AK7|122481",-0.472759188062899,2.11984294729654,0.0273440261116762,0.0665010337454018
"NTF4|4909",0.517555308398813,0.245724433816114,0.0273449279612887,0.0665010337454018
"MAPK3|5595",-0.186206761503455,6.97519531719822,0.0273819061282068,0.0665804472553698
"MAD2L2|10459",-0.262490851359158,5.54064286177723,0.0274579733689465,0.0667548676836766
"PCP2|126006",-0.45979908514835,0.0332694633495376,0.0275266653754166,0.0669113054642525
"STT3B|201595",0.169835215646522,6.28273870125274,0.0276181398042792,0.0671230642118206
"TFB1M|51106",-0.212329827768393,2.78420502431312,0.0276386805532621,0.0671623862773684
"TTC27|55622",-0.17371299478264,4.43397196525761,0.0276532190910511,0.0671871127773897
"C8orf42|157695",0.372052183119591,3.45370148881517,0.0276688281261625,0.0672144319789834
"GOLGA2B|55592",-0.387880046350371,3.19229822427281,0.027685465499432,0.0672393833317639
"ST6GAL1|6480",-0.33351818988562,8.22348200373024,0.0276878323077288,0.0672393833317639
"OTUD6B|51633",-0.200115187903078,4.05974436201532,0.0276942489771626,0.067244361400083
"C19orf50|79036",-0.199816069300502,6.66512103253951,0.0277370316986367,0.0673376243303336
"OTUD4|54726",-0.199012740801459,6.03050591312911,0.02774195909184,0.067338970374408
"KLHL6|89857",-0.355016868237132,2.66348808153125,0.027747803846328,0.0673425423844924
"PAK4|10298",0.30054310886091,7.32379488504596,0.0278264320785449,0.0675177145624963
"LOC121838|121838",0.616493796589891,4.02954217941093,0.0278287508492866,0.0675177145624963
"ITPA|3704",-0.249894819332597,5.78529136844233,0.0278428377210065,0.067541250482952
"PPP1R1C|151242",-0.753461094200226,0.711458702290076,0.0278678023654595,0.0675911621713201
"MORN2|729967",-0.255481552445869,4.31315206383604,0.0278826018272311,0.067616407171265
"C6orf182|285753",-0.23908022098878,2.36585491667708,0.0279272033034719,0.0677139039001991
"USP27X|389856",-0.275608451654667,2.87223801115467,0.0279469026505689,0.0677510003016547
"BCL7B|9275",-0.179468311054167,6.0360192606104,0.0279631637145583,0.0677797509901594
"MLLT1|4298",0.217072827985573,7.11390255758933,0.0279831341398799,0.0678174823135051
"THOC5|8563",-0.281548785516593,5.06150821229837,0.0280004122946891,0.0678486780371231
"C17orf56|146705",-0.213544609472733,4.49470833315388,0.0280615679618921,0.0679861681946471
"SH2D4A|63898",-0.301795004490015,4.67384147038146,0.0280706452610567,0.0679974620693742
"ZNF572|137209",-0.29181423160615,3.09132273316398,0.0280760196759852,0.0679997840500938
"XKR4|114786",0.625143805531154,1.06539347206288,0.0281163167271643,0.0680866742068883
"U2AF2|11338",-0.142370067850658,7.6064614798069,0.0281636488110034,0.0681905704466418
"SPIN3|169981",-0.244649814571637,3.76887254068995,0.0281793520439086,0.0682143327634543
"FIP1L1|81608",-0.166857901742033,5.16055813298938,0.0281823225560813,0.0682143327634543
"CALML4|91860",-0.263247816848245,4.04218867728675,0.0282160468469676,0.0682832902112779
"C1R|715",0.324751854667916,8.06578570524539,0.0282196804275974,0.0682832902112779
"HEXA|3073",-0.206272738968108,6.70086682149462,0.0282749162885075,0.06840619574654
"PANK3|79646",0.21454086566036,4.19939702632994,0.0282974869458745,0.0684500473577632
"SPAST|6683",0.176755917790377,4.97538278952339,0.0283223754694132,0.0684994911031088
"FADS1|3992",0.356470949932345,5.58835492291879,0.0283297983116853,0.0685066840768909
"KLF15|28999",-0.423254555310263,3.05446234925504,0.0283402167849086,0.068521117643399
"ARFIP1|27236",-0.173954308364434,5.3060749466698,0.0283522461310488,0.0685295038497462
"ATP6V1G2|534",-0.452887674676335,1.25225224568006,0.0283525858189969,0.0685295038497462
"CLEC7A|64581",-0.344953386005838,3.28475640526681,0.0283775070257545,0.06857897531224
"USP10|9100",-0.169694075018586,6.41973547682279,0.0283878998006136,0.0685933263815548
"EIF3G|8666",-0.258361979919651,7.61940436218813,0.0284160573880313,0.0686505911073571
"PLK3|1263",0.294188881271018,4.6220830478167,0.0284255237759006,0.0686626887255049
"CHCHD3|54927",-0.179882584840781,5.89760053075744,0.0284622552659783,0.0687351807629909
"MR1|3140",-0.256564620650204,3.45296408234509,0.0284644618303522,0.0687351807629909
"EVL|51466",0.232508708376181,5.83435260643512,0.0284844739802803,0.0687727210445808
"MRPL28|10573",-0.21598273611545,5.82620145996142,0.0284947111565701,0.0687866526258071
"MPZ|4359",-0.536924246971862,1.92115939340076,0.0285333567835704,0.0688691475094358
"SH3BGR|6450",-0.346681814175143,1.61574992874122,0.028557838394496,0.0689174351099896
"NINJ1|4814",-0.219936268875101,6.22515341201876,0.0285725130981807,0.0689420446880107
"ARL4C|10123",0.357901124249626,7.65476741289173,0.0285905484448569,0.0689725445130295
"ACPL2|92370",-0.217446770498629,4.55270102597737,0.0285941115768024,0.0689725445130295
"RPS21|6227",-0.310246243942957,9.17474369785907,0.0286575508820186,0.0691147417434933
"S1PR2|9294",0.293554430509828,4.22193774163507,0.0286828545785007,0.069164935429742
"PBX3|5090",0.300397571511989,4.13381434209548,0.0287251986035735,0.0692561974786956
"GNB2|2783",-0.177243735083317,8.2814836019761,0.0287367644043814,0.0692732365471304
"KHDC1|80759",-0.373348801480921,1.43322225201229,0.0287544166007451,0.0693049399334597
"FLJ33630|644873",-0.228575357855561,4.29591057241181,0.0288002683967821,0.0694045904604142
"NUDT3|11165",-0.197432776846023,5.1134479467374,0.0288083756924058,0.0694132651052036
"MTPAP|55149",-0.153554425507642,4.9765033196432,0.0288216732143194,0.0694344408365621
"RPS3A|6189",-0.310832128721528,7.95351017236707,0.028853777472723,0.0695009102616083
"CADM1|23705",0.32902131450483,6.45107272747121,0.0288620233160923,0.0695098994439326
"SORD|6652",-0.248527073756098,5.51817233537177,0.028876617385154,0.0695341721835787
"FUT8|2530",-0.306168324891831,6.4408304252166,0.0288985910554931,0.0695762044502092
"ATG4C|84938",-0.181782109520837,3.24245084070644,0.0290182411240839,0.0698533523635718
"TMEM143|55260",0.228944276503799,3.38032541329788,0.0290323987167507,0.0698765095091035
"ATRIP|84126",-0.190920826912559,3.56029762565494,0.0291133318580435,0.0700603527554323
"FGFBP1|9982",0.638167632423104,1.81096149617892,0.0291317235586424,0.0700936579811773
"C6orf52|347744",-0.429126354621395,1.28421559291025,0.029150711066973,0.0701283861459642
"PMVK|10654",-0.224322762379336,5.63575469163113,0.0291963774439221,0.0702249806901097
"NAPA|8775",-0.182011609868758,7.23623202998564,0.0291999838534173,0.0702249806901097
"C18orf1|753",0.303652591388218,4.37370749417237,0.0292233563892587,0.0702702162770448
"RPS18|6222",-0.32232416355912,8.81431611205312,0.0292604622665539,0.070348455650689
"C4orf23|152992",-0.21995162742192,3.72140991839893,0.0292866592601598,0.0703945592308648
"THAP7|80764",-0.222414767817465,4.51135471899384,0.0292887811541107,0.0703945592308648
"LACTB2|51110",-0.288425546424269,5.19490530832318,0.0293060352824062,0.0704250370339845
"EIF1B|10289",-0.194972541094241,5.69845143607475,0.0293323110838059,0.0704680754448867
"ARHGDIG|398",0.770747821862458,-0.201097829796831,0.029333097188241,0.0704680754448867
"TRAP1|10131",-0.220602115020428,7.29720052720293,0.0293419273299928,0.0704782933948774
"BRD1|23774",0.204746782438338,5.18697007930155,0.0293696967259625,0.0705339924958042
"TMEM126A|84233",-0.263681572446163,3.96858530285622,0.02940123266497,0.0705987185105058
"SLC6A6|6533",0.307179155386127,5.7763798283078,0.0294685114301213,0.0707492372174055
"GRID1|2894",0.584246973826447,1.44897672356033,0.0294749249692618,0.070753603990906
"COL11A2|1302",-0.651107757858034,2.44291718126196,0.029489234191542,0.0707663131710709
"PDE11A|50940",-0.650301221816297,2.20243104445112,0.0294894104564428,0.0707663131710709
"F12|2161",-0.576448777508607,1.82277713919858,0.0295269178712234,0.0708452801961623
"POU2F3|25833",-0.534629689411014,4.88668182828312,0.0295333662563142,0.0708497128806639
"C16orf93|90835",-0.304022114994449,2.70844644609205,0.0295850587939819,0.0709626667240696
"RAD51L1|5890",-0.230556158700059,2.23968979279344,0.029620490556428,0.0710313956868742
"PRIC285|85441",-0.338313257357456,7.03689311983397,0.0296229380544909,0.0710313956868742
"CD59|966",-0.237137098115512,8.43223838725549,0.0296415162021839,0.0710648774711864
"FAF2|23197",0.156263685392224,6.38977824024388,0.0296564446453603,0.0710896001080173
"TSTD2|158427",0.182251101558624,4.71117138097971,0.0296660785960502,0.0711016255720742
"MPP3|4356",0.361446599479299,1.74746871418349,0.029677514430334,0.0711179652525231
"C3orf23|285343",-0.178683862855233,4.93121046252734,0.0297172868731713,0.0712021939567395
"MLX|6945",-0.179375718396405,5.88259804959211,0.0297377298367493,0.0712400905034386
"SDR42E1|93517",-0.363417862768704,3.00503902598008,0.0297544146330094,0.0712584243038854
"SEMA4C|54910",0.204760398687627,6.44096380841769,0.0297546378514178,0.0712584243038854
"DGKA|1606",0.261880233717342,4.17877407929976,0.0297828752268554,0.0713149581120115
"AP1M2|10053",-0.289952307312266,7.08098247401058,0.0298042270208707,0.0713549894114409
"PAAF1|80227",-0.235168396785619,4.72251729766512,0.029816264290875,0.0713727116143609
"PRR7|80758",0.315899929513111,4.9881355126036,0.029834752719841,0.0714058683762561
"TUBGCP6|85378",0.249409721034837,4.89647126980468,0.0298547599118398,0.0714426492435776
"MBLAC1|255374",-0.286043030163427,0.905969926433666,0.0299018232751269,0.0715441542283529
"ZNF440|126070",-0.322263427734768,4.52888617344461,0.0299564081360573,0.0716636210792522
"A4GALT|53947",0.400390869108518,4.35819845763223,0.0299623091586987,0.0716666043390497
"FECH|2235",-0.210149133849754,4.85545154856731,0.0300140683730575,0.0717792574742527
"INF2|64423",0.300597015352084,7.67723728494696,0.030062229542111,0.0718832721613304
"ANP32E|81611",-0.207964237032723,6.23319643534715,0.0301390740161014,0.0720558299602462
"MED12L|116931",0.488525332518898,0.799346496717985,0.0301565934618636,0.072086523241111
"MPI|4351",-0.216308462428689,5.59186812308916,0.0301920258089537,0.0721596341925815
"CCNJ|54619",0.231385934973844,3.36769860304136,0.0301965506030908,0.0721596341925815
"MPP1|4354",-0.231426994018996,4.19967245757296,0.0302144455952915,0.0721911943711239
"CCDC84|338657",-0.244072447948128,2.99822190255879,0.0302293090321555,0.0722155026041207
"TMUB1|83590",-0.189694687001432,6.34417761179987,0.0302587879730993,0.072262617744877
"TMEM39B|55116",-0.186032235761031,5.12382337003527,0.0302637057858676,0.072262617744877
"COL24A1|255631",0.593910665050722,0.831587409615416,0.0302662020655378,0.072262617744877
"SH3GL1|6455",0.168764472402382,6.78575228269161,0.0302678020945813,0.072262617744877
"CCDC110|256309",-0.336127461997279,1.31443603171091,0.030278231453143,0.0722763116023792
"MDC1|9656",-0.223773119945241,6.00016466971364,0.0302901829574793,0.0722936341230974
"SLC5A5|6528",-0.860534137351407,1.28867143172009,0.0303098169987908,0.0723292843583419
"PITPNM2|57605",0.326109702729106,3.94893768261008,0.0303371895849665,0.0723776018421978
"C14orf102|55051",0.187017919852189,3.77686375255015,0.030339464893265,0.0723776018421978
"IDH1|3417",-0.240050611134137,7.0664051098427,0.0303792614714655,0.0724613146528961
"HSDL2|84263",-0.224932504572442,5.65707904238374,0.0303986981572682,0.0724957630866352
"SP4|6671",0.228973105131723,3.91915929981582,0.0304031195540938,0.0724957630866352
"ADC|113451",0.283295832141218,2.42444844478721,0.0304527066999667,0.072601336509783
"CCDC92|80212",0.183393913881129,5.88384451763853,0.0304568240699525,0.072601336509783
"C17orf53|78995",-0.260242099434547,3.42483910141391,0.0305096145958541,0.0727159193873329
"GDI2|2665",-0.186927341795801,8.3826977506391,0.0305239841800014,0.0727284680463293
"RGS18|64407",-0.345168688686924,0.706812526037765,0.0305243255395433,0.0727284680463293
"SC5DL|6309",-0.284673783025398,6.29223682553427,0.0305326229311279,0.0727369833719738
"SAMD11|148398",0.674551144711342,3.98227426466722,0.0305797750956438,0.0728380443461436
"VTA1|51534",-0.175030612493654,6.00883412524897,0.0306310877962982,0.0729489825201355
"THAP9|79725",-0.206641190609742,2.54042303325214,0.0306636656871194,0.0730152756944412
"POMT1|10585",0.186634462726955,4.85067199454369,0.0307021020423979,0.0730954961890669
"FTL|2512",-0.237047593465167,11.2757940921962,0.0307264801329084,0.0731373120654831
"MRPL1|65008",-0.219808470749386,4.08377585143661,0.0307291648200322,0.0731373120654831
"SLC23A3|151295",-0.502405486494564,-0.147131648545183,0.0307534121676459,0.0731837110136887
"STX5|6811",-0.139502152438503,6.14502667181037,0.0308641260394369,0.0734358277010644
"RIN3|79890",0.218645715241888,5.24568926447659,0.030880705999799,0.0734639257980696
"PGAM2|5224",0.542503117374353,2.50987358780147,0.0308946544778717,0.0734857559939368
